parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200Subcortical,original,VAChT,session,True,7,106,-0.6633947144538762,1.9812313283056981,0.15926074898356546,0.8671533635167363
Schaefer200Subcortical,original,VAChT,treat*session,True,7,106,-0.6633947144538762,7.134877192398531,0.0075598820241356895,0.08451550200668101
Schaefer200Subcortical,original,FDOPA,treat,True,7,106,-0.3120095261334419,0.30672764940947256,0.5796952069962431,0.9999583368853538
Schaefer200Subcortical,original,FDOPA,session,True,7,106,-0.3120095261334419,0.053828458327618116,0.8165305510870481,0.9999999973038514
Schaefer200Subcortical,original,FDOPA,treat*session,True,7,106,-0.3120095261334419,1.2165683461456833,0.2700351683039147,0.9743335537073021
Schaefer200Subcortical,original,D1,treat,True,7,106,-0.30901187075325476,0.04357345558615283,0.8346492152962345,0.9999999991959444
Schaefer200Subcortical,original,D1,session,True,7,106,-0.30901187075325476,0.013192325052771358,0.9085577970005116,0.9999999999991839
Schaefer200Subcortical,original,D1,treat*session,True,7,106,-0.30901187075325476,1.1035931733371647,0.2934789031134408,0.9824449185682547
Schaefer200Subcortical,original,D23,treat,True,7,106,-0.6040795161497756,2.311046226975432,0.12845756176723522,0.7980747506259807
Schaefer200Subcortical,original,D23,session,True,7,106,-0.6040795161497756,0.8251463445860728,0.36367977948057584,0.9948054453110282
Schaefer200Subcortical,original,D23,treat*session,True,7,106,-0.6040795161497756,4.484855840510412,0.03419643037930785,0.33294072849480827
Schaefer200Subcortical,original,DAT,treat,True,7,106,-0.6336945340138543,0.3972805561798768,0.5284970432642565,0.9998412815341654
Schaefer200Subcortical,original,DAT,session,True,7,106,-0.6336945340138543,0.06425253922021229,0.799896660741726,0.9999999925985686
Schaefer200Subcortical,original,DAT,treat*session,True,7,106,-0.6336945340138543,6.855128273379756,0.008838721078082078,0.09814866290352287
Schaefer200Subcortical,original,5HT1a,treat,True,7,106,-0.7143479316219118,0.15775357909413606,0.6912332195261537,0.999998848449295
Schaefer200Subcortical,original,5HT1a,session,True,7,106,-0.7143479316219118,2.472732880555745,0.11583636110917706,0.7613025269281029
Schaefer200Subcortical,original,5HT1a,treat*session,True,7,106,-0.7143479316219118,5.123887068191149,0.02359869919071004,0.2426192035393715
Schaefer200Subcortical,original,5HT1b,treat,True,7,106,0.40661301347139595,1.195960991750853,0.27413044287446237,0.975959993075804
Schaefer200Subcortical,original,5HT1b,session,True,7,106,0.40661301347139595,0.3007736925773696,0.583397791125581,0.9999624130770389
Schaefer200Subcortical,original,5HT1b,treat*session,True,7,106,0.40661301347139595,1.5962076535372107,0.2064414705537754,0.9321594492197722
Schaefer200Subcortical,original,5HT2a,treat,True,7,106,-0.18665479843202298,0.000406954551702012,0.9839052749807293,1.0
Schaefer200Subcortical,original,5HT2a,session,True,7,106,-0.18665479843202298,0.6762474357672653,0.41088190882306874,0.9978814026051924
Schaefer200Subcortical,original,5HT2a,treat*session,True,7,106,-0.18665479843202298,0.2918379476367722,0.5890451305461695,0.999967932549359
Schaefer200Subcortical,original,5HT4,treat,True,7,106,-0.44196854930695917,0.7899356948057084,0.3741195706833427,0.9957150044120577
Schaefer200Subcortical,original,5HT4,session,True,7,106,-0.44196854930695917,0.9196216844385644,0.3375743251843003,0.9917066203601432
Schaefer200Subcortical,original,5HT4,treat*session,True,7,106,-0.44196854930695917,1.938611670351254,0.16381935607902554,0.8752974840828205
Schaefer200Subcortical,original,5HT6,treat,True,7,106,-0.3062973474993679,3.505169189369174,0.061177596583214706,0.5202910352449602
Schaefer200Subcortical,original,5HT6,session,True,7,106,-0.3062973474993679,1.0717883220408313,0.3005418553474408,0.9843818426587057
Schaefer200Subcortical,original,5HT6,treat*session,True,7,106,-0.3062973474993679,0.8671866266294537,0.35173534853726107,0.9935504597262765
Schaefer200Subcortical,original,5HTT,treat,True,7,106,-0.7932147551563756,0.25313155874777055,0.6148786314405942,0.9999849350888862
Schaefer200Subcortical,original,5HTT,session,True,7,106,-0.7932147551563756,0.4526717707294792,0.5010688962796697,0.9996935456998577
Schaefer200Subcortical,original,5HTT,treat*session,True,7,106,-0.7932147551563756,12.530677236364612,0.0004003246848722917,0.004648319333504292
Schaefer200Subcortical,original,MOR,treat,True,7,106,-0.40013544624733455,1.6755861467186177,0.19551198368170908,0.9204546050883144
Schaefer200Subcortical,original,MOR,session,True,7,106,-0.40013544624733455,1.1428376296436502,0.28505351964386305,0.9798483693434796
Schaefer200Subcortical,original,MOR,treat*session,True,7,106,-0.40013544624733455,1.598764978650948,0.20607831909636,0.9317973201730406
Schaefer200Subcortical,original,KOR,treat,True,7,106,-0.6448028824530216,0.06758110208768674,0.7948918088056821,0.9999999901336679
Schaefer200Subcortical,original,KOR,session,True,7,106,-0.6448028824530216,8.735673588686094,0.0031204402084031445,0.0357132477408002
Schaefer200Subcortical,original,KOR,treat*session,True,7,106,-0.6448028824530216,4.299132380150744,0.03813182164303007,0.36389223641328095
